url,city
https://www.zomato.com/dubai/cakewalk-al-karama,dubai
https://www.zomato.com/dubai/swadist-al-karama,dubai
https://www.zomato.com/dubai/spice-affair-al-nahda,dubai
https://www.zomato.com/dubai/shri-krishna-bhavan-al-karama,dubai
https://www.zomato.com/dubai/royal-chef-al-quoz,dubai
https://www.zomato.com/dubai/al-reef-lebanese-bakery-1-al-karama,dubai
https://www.zomato.com/dubai/al-reef-lebanese-restaurant-grill-al-karama,dubai
https://www.zomato.com/dubai/sarabeths-al-safa,dubai
https://www.zomato.com/dubai/tea-break-jumeirah-lake-towers,dubai
https://www.zomato.com/dubai/al-amoor-1-hor-al-anz,dubai
https://www.zomato.com/dubai/blue-city-al-garhoud,dubai
https://www.zomato.com/dubai/venus-restaurant-al-karama,dubai
https://www.zomato.com/dubai/venus-hamba-restaurant-qusais,dubai
https://www.zomato.com/dubai/amba-vegetarian-naif,dubai
https://www.zomato.com/dubai/pudumadam-restaurant-the-villas,dubai
https://www.zomato.com/dubai/fresh-n-healthy-al-barsha,dubai
https://www.zomato.com/dubai/green-park-dubai-silicon-oasis-dso,dubai
https://www.zomato.com/dubai/al-damyati-iskandaron-al-karama,dubai
https://www.zomato.com/dubai/ila-restaurant-cafe-umm-hurair,dubai
https://www.zomato.com/dubai/tea-junction-al-nahda,dubai
https://www.zomato.com/dubai/flavors-restaurant-dubai-internet-city,dubai
https://www.zomato.com/dubai/flavors-restaurant-qusais,dubai
https://www.zomato.com/dubai/flavors-restaurant-block-7-dubai-knowledge-park-dubai-knowledge-park,dubai
https://www.zomato.com/dubai/manishas-kitchen-al-karama,dubai
https://www.zomato.com/dubai/chutney-roll-international-city,dubai
https://www.zomato.com/dubai/metro-falcon-cafeteria-al-satwa,dubai
https://www.zomato.com/dubai/metro-falcon-restaurant-business-bay,dubai
https://www.zomato.com/dubai/madras-vegetarian-restaurant-hor-al-anz,dubai
https://www.zomato.com/dubai/new-madras-vegetarian-restaurant-al-rigga,dubai
https://www.zomato.com/dubai/new-madras-vegetarian-restaurant-jafza,dubai
https://www.zomato.com/dubai/madras-star-vegetarian-restaurant-hor-al-anz,dubai
https://www.zomato.com/dubai/madras-star-vegetarian-restaurant-jafza,dubai
https://www.zomato.com/dubai/abu-jbara-1-business-bay,dubai
https://www.zomato.com/dubai/zam-zam-restaurant-al-quoz,dubai
https://www.zomato.com/dubai/zam-zam-restaurant-hor-al-anz,dubai
https://www.zomato.com/dubai/zam-zam-restaurant-al-karama,dubai
https://www.zomato.com/dubai/muhammad-faisal-al-khabaisi,dubai
https://www.zomato.com/dubai/mamaesh-al-safa,dubai
https://www.zomato.com/dubai/mamaesh-difc,dubai
https://www.zomato.com/dubai/mamaesh-business-bay,dubai
https://www.zomato.com/dubai/najmath-al-noor-cafeteria-qusais,dubai
https://www.zomato.com/dubai/al-shami-restaurant-al-muraqqabat,dubai
https://www.zomato.com/dubai/mtr-1924-al-karama,dubai
https://www.zomato.com/dubai/mtr-1924-mankhool,dubai
https://www.zomato.com/dubai/grill-hut-restaurant-qusais,dubai
https://www.zomato.com/dubai/uncle-tea-al-barsha,dubai
https://www.zomato.com/dubai/le-pain-quotidien-emirates-hills,dubai
https://www.zomato.com/dubai/le-pain-quotidien-trade-centre-area,dubai
https://www.zomato.com/dubai/le-pain-quotidien-2-dubai-international-airport-area,dubai
https://www.zomato.com/dubai/le-pain-quotidien-dubai-international-airport-area,dubai
https://www.zomato.com/dubai/le-pain-quotidien-al-barsha,dubai
https://www.zomato.com/dubai/le-pain-quotidien-jumeirah-1,dubai
https://www.zomato.com/dubai/le-pain-quotidien-dubai-marina,dubai
https://www.zomato.com/dubai/le-pain-quotidien-jumeirah-beach-residence,dubai
https://www.zomato.com/dubai/le-pain-quotidien-mirdif,dubai
https://www.zomato.com/dubai/le-pain-quotidien-downtown-dubai,dubai
https://www.zomato.com/dubai/le-pain-quotidien-jebel-ali-village,dubai
https://www.zomato.com/dubai/dubai-amaravathi-al-quoz,dubai
https://www.zomato.com/dubai/haddad-hyderabad-restaurant-qusais,dubai
